2003	1	13	20	0	0	0	0	0
2003	1	13	21	0	0	0	0	0
2003	1	13	22	0	0	0	0	0
2003	1	13	23	0	0	0	0	0
2003	1	14	0	0	0	0	0	0
2003	1	14	1	0	0	0	0	0
2003	1	14	2	0	0	0	0	0
2003	1	14	3	0	0	0	0	0
2003	1	14	4	0	0	0	0	0
2003	1	14	5	0	0	0	0	0
2003	1	14	6	0	0	0	3	0
2003	1	14	7	0	0	0	22	0
2003	1	14	8	0	0	9	94	113
2003	1	14	9	0	0	68	285	250
2003	1	14	10	0	0	240	432	339
2003	1	14	11	0	0	445	536	416
2003	1	14	12	0	0	524	473	452
2003	1	14	13	0	0	491	321	436
2003	1	14	14	0	0	358	202	354
2003	1	14	15	0	0	211	112	253
2003	1	14	16	0	0	114	35	124
2003	1	14	17	0	0	24	0	0
2003	1	14	18	0	0	0	0	0
2003	1	14	19	0	0	0	0	0
2003	1	14	20	0	0	0	0	0
2003	1	14	21	0	0	0	0	0
2003	1	14	22	0	0	0	0	0
2003	1	14	23	0	0	0	0	0
2003	1	15	0	0	0	0	0	0
2003	1	15	1	0	0	0	0	0
2003	1	15	2	0	0	0	0	0
2003	1	15	3	0	0	0	0	0
2003	1	15	4	0	0	0	0	0
2003	1	15	5	0	0	0	0	0
2003	1	15	6	0	0	0	3	0
2003	1	15	7	0	0	0	11	0
2003	1	15	8	0	0	0	141	114
2003	1	15	9	0	0	22	401	251
2003	1	15	10	0	0	260	527	388
2003	1	15	11	0	0	502	595	476
2003	1	15	12	0	0	576	600	518
2003	1	15	13	0	0	586	520	492
2003	1	15	14	0	0	536	271	401
2003	1	15	15	0	0	424	95	287
2003	1	15	16	0	0	265	58	111
2003	1	15	17	0	0	49	0	0
2003	1	15	18	0	0	0	0	0
2003	1	15	19	0	0	0	0	0
2003	1	15	20	0	0	0	0	0
2003	1	15	21	0	0	0	0	0
2003	1	15	22	0	0	0	0	0
2003	1	15	23	0	0	0	0	0
2003	1	16	0	0	0	0	0	0
2003	1	16	1	0	0	0	0	0
2003	1	16	2	0	0	0	0	0
2003	1	16	3	0	0	0	0	0
2003	1	16	4	0	0	0	0	0
2003	1	16	5	0	0	0	0	0
2003	1	16	6	0	0	0	3	0
2003	1	16	7	0	0	0	13	0
2003	1	16	8	0	0	0	141	110
2003	1	16	9	0	0	23	400	243
2003	1	16	10	0	0	258	528	377
2003	1	16	11	0	0	501	599	462
2003	1	16	12	0	0	580	604	503
2003	1	16	13	0	0	594	521	481
2003	1	16	14	0	0	539	262	392
2003	1	16	15	0	0	414	90	281
2003	1	16	16	0	0	263	58	110
2003	1	16	17	0	0	49	0	0
2003	1	16	18	0	0	0	0	0
2003	1	16	19	0	0	0	0	0
2003	1	16	20	0	0	0	0	0
2003	1	16	21	0	0	0	0	0
2003	1	16	22	0	0	0	0	0
2003	1	16	23	0	0	0	0	0
2003	1	17	0	0	0	0	0	0
2003	1	17	1	0	0	0	0	0
2003	1	17	2	0	0	0	0	0
2003	1	17	3	0	0	0	0	0
2003	1	17	4	0	0	0	0	0
2003	1	17	5	0	0	0	0	0
2003	1	17	6	0	0	0	3	0
2003	1	17	7	0	0	0	11	0
2003	1	17	8	0	0	0	142	110
2003	1	17	9	0	0	27	392	241
2003	1	17	10	0	0	254	519	374
2003	1	17	11	0	0	496	582	458
2003	1	17	12	0	0	558	583	498
2003	1	17	13	0	0	580	512	475
2003	1	17	14	0	0	514	280	388
2003	1	17	15	0	0	395	92	279
2003	1	17	16	0	0	251	54	115
2003	1	17	17	0	0	54	0	0
2003	1	17	18	0	0	0	0	0
2003	1	17	19	0	0	0	0	0
2003	1	17	20	0	0	0	0	0
2003	1	17	21	0	0	0	0	0
2003	1	17	22	0	0	0	0	0
2003	1	17	23	0	0	0	0	0
2003	1	18	0	0	0	0	0	0
2003	1	18	1	0	0	0	0	0
2003	1	18	2	0	0	0	0	0
2003	1	18	3	0	0	0	0	0
2003	1	18	4	0	0	0	0	0
2003	1	18	5	0	0	0	0	0
2003	1	18	6	0	0	0	3	0
2003	1	18	7	0	0	0	11	0
2003	1	18	8	0	0	0	147	112
2003	1	18	9	0	0	30	396	244
2003	1	18	10	0	0	249	523	382
2003	1	18	11	0	0	499	591	469
